date,bed,bath,price,broker,street,city,state_name,zip_code,house_sqft
2024-08-23,2.0,2.0,158000.0,KELLER WILLIAMS REALTY GULF COAST,5512 Woodsman Ct, Pensacola,Florida,32506,1056.0
2024-08-23,2.0,2.0,148000.0,ASSIST 2 SELL REAL ESTATE,221 Henry St, Perdido Key,Florida,32507,756.0
2024-08-23,3.0,3.0,270000.0,HomeSmart Sunshine Realty,6850 Temple Ln, Pensacola,Florida,32526,1838.0
2024-08-23,3.0,3.0,249000.0,"TEAM SANDY BLANTON REALTY, INC",5900 Foster St, Pensacola,Florida,32526,1500.0
2024-08-23,3.0,3.0,280000.0,RE/MAX INFINITY,6510 Fabiano St, Pensacola,Florida,32506,1570.0
2024-08-23,3.0,3.0,205000.0,Key Impressions LLC,5391 Arrowhead Rd, Perdido Key,Florida,32507,1008.0
2024-08-23,1.0,1.0,295000.0,POINTE SOUTH,13351 Johnson Beach Rd #312E, Perdido Key,Florida,32507,697.0
2024-08-23,4.0,4.0,364000.0,Plum Tree Realty LLC,3178 Lake Suzanne Dr, Cantonment,Florida,32533,2372.0
2024-08-23,5.0,5.0,1250000.0,Berkshire Hathaway HomeServices - SGI,2004 Tarpon Ln, Eastpoint,Florida,32328,3400.0
2024-08-23,5.0,5.0,1615000.0,Anchor Realty Florida,1908 Sunset Dr, Eastpoint,Florida,32328,3240.0
2024-08-23,2.0,2.0,70000.0,Unknown,2511 4th Ave, Alford,Florida,32420,1541.0
2024-08-23,3.0,3.0,155000.0,Unknown,2765 Brenda St, Marianna,Florida,32448,1050.0
2024-08-23,3.0,3.0,285000.0,Pro Players Realty USA,2982 Bay Shore Dr, Tallahassee,Florida,32309,1297.0
2024-08-23,4.0,4.0,490000.0,"Armor Realty, Inc",3121 Ansley Park Dr, Tallahassee,Florida,32309,2449.0
2024-08-23,4.0,4.0,450000.0,Hum Real Estate,3521 Castlebar Cir, Tallahassee,Florida,32309,2528.0
2024-08-23,2.0,2.0,310000.0,Coldwell Banker Hartung,3619 Killarney Plaza Ct, Tallahassee,Florida,32309,1338.0
2024-08-23,3.0,3.0,355000.0,Keller Williams Town & Country,2923 Whirlaway Trl, Tallahassee,Florida,32309,1492.0
2024-08-23,3.0,3.0,235000.0,"Florida Management Associates,",3121 Pleasant Ct, Tallahassee,Florida,32303,1357.0
2024-08-23,2.0,2.0,190000.0,Beycome of Florida LLC,820 W  Carolina St #4, Tallahassee,Florida,32304,988.0
2024-08-23,4.0,4.0,125000.0,"American Real Estate Agency, I",1240 Levy Ave, Tallahassee,Florida,32310,1290.0
2024-08-23,3.0,3.0,170000.0,Unknown,3277 Luther Hall Rd, Tallahassee,Florida,32310,1728.0
2024-08-23,1.0,1.0,200000.0,Dream Destin Realty PLLC,4000 Gulf Terrace Dr #161, Destin,Florida,32541,873.0
2024-08-23,1.0,1.0,395000.0,Berkshire Hathaway HomeServices PenFed Realty,775 Gulf Shore Dr #1043, Destin,Florida,32541,629.0
2024-08-23,3.0,3.0,435000.0,Scenic Sotheby's International Realty,609 Sea View Cir, Destin,Florida,32541,1496.0
2024-08-23,1.0,1.0,520000.0,Sea Haus Realty,480 Gulf Shore Dr #508, Destin,Florida,32541,800.0
2024-08-23,3.0,3.0,280000.0,Coastal Realty Services,894 Dunwoody Pl, Fort Walton Beach,Florida,32547,1432.0
2024-08-23,1.0,1.0,230000.0,Livin Right Real Estate LLC,101 Old Ferry Rd #25D, Shalimar,Florida,32579,690.0
2024-08-23,3.0,3.0,80000.0,Assurance Realty of NWFL LLC,198 McArthur St, Crestview,Florida,32539,1326.0
2024-08-23,2.0,2.0,152000.0,Coldwell Banker Realty,210 Pelham Rd #215A, Fort Walton Beach,Florida,32547,1025.0
2024-08-23,3.0,3.0,385000.0,Keller Williams Realty Navarre,140 Menzel St, Valparaiso,Florida,32580,1747.0
2024-08-23,5.0,5.0,425000.0,EXP Realty LLC,981 E  Chestnut Ave, Crestview,Florida,32539,2455.0
2024-08-23,3.0,3.0,435000.0,EXP Realty LLC,815 Saint Kitts Cv, Niceville,Florida,32578,1823.0
2024-08-23,4.0,4.0,358000.0,La Bella Vita Property Group LLC,4646 Ewing St, Holt,Florida,32564,2223.0
2024-08-23,3.0,3.0,505000.0,Waghalter Real Estate Management,107 Bear Dr, Gulf Breeze,Florida,32561,1485.0
2024-08-23,2.0,2.0,314500.0,"Home Town Realty Partners, LLC",201 Pensacola Beach Rd #C3, Gulf Breeze,Florida,32561,1009.0
2024-08-23,2.0,2.0,247000.0,Levin Rinke Realty,201 Pensacola Beach Rd #C20, Gulf Breeze,Florida,32561,1009.0
2024-08-23,3.0,3.0,445000.0,Coldwell Banker Realty,2011 Candlewood Dr, Navarre,Florida,32566,1895.0
2024-08-23,4.0,4.0,639000.0,Levin Rinke Realty,3848 Andrew Jackson Dr, Pace,Florida,32571,3117.0
2024-08-23,4.0,4.0,599999.0,Coldwell Banker Realty,10028 Calle De Palencia, Navarre,Florida,32566,2930.0
2024-08-23,3.0,3.0,300000.0,Hurd Real Estate & Company LLC,4752 Kitty Hawk Cir, Gulf Breeze,Florida,32563,1453.0
2024-08-23,3.0,3.0,392000.0,Coldwell Banker Realty,5860 Twin Oaks Dr, Pace,Florida,32571,2325.0
2024-08-23,3.0,3.0,299000.0,LEVIN RINKE REALTY,5858 Hogans Aly, Milton,Florida,32570,2513.0
2024-08-23,4.0,4.0,400000.0,RE/MAX INFINITY,3312 Berkshire Dr, Pace,Florida,32571,2490.0
2024-08-23,3.0,3.0,595000.0,Levin Rinke Realty,2842 Via Roma Ct, Gulf Breeze,Florida,32563,2050.0
2024-08-23,2.0,2.0,180000.0,Unknown,3314 Dutch Ln, Chipley,Florida,32428,1324.0
2024-08-23,3.0,3.0,150000.0,Unknown,699 N  Silver Lake Rd, Fountain,Florida,32438,1334.0
2024-08-23,5.0,5.0,535000.0,Unknown,4001 Crystal Lake Dr, Chipley,Florida,32428,2438.0
2024-08-23,3.0,3.0,192000.0,John W. Pelham,2009 Spring Creek Hwy, Crawfordville,Florida,32327,1050.0
2024-08-23,3.0,3.0,209600.0,Bluewater Realty Group,141 Dogwood Dr, Crawfordville,Florida,32327,988.0
2024-08-23,3.0,3.0,125000.0,Merrifield & Pilcher Realty,948 Lakeview Dr, Defuniak Springs,Florida,32433,1200.0
2024-08-23,3.0,3.0,980000.0,Berkshire Hathaway HomeServices PenFed Realty,1220 Deerwood Dr, Miramar Beach,Florida,32550,2034.0
2024-08-23,3.0,3.0,148900.0,Kim & Company,324 Park Ave, Defuniak Springs,Florida,32435,1607.0
2024-08-23,3.0,3.0,772500.0,Scenic Sotheby's International Realty,46 Mason Ave, Santa Rosa Beach,Florida,32459,1703.0
2024-08-23,3.0,3.0,715000.0,RealJoy Realty LLC,122 Stewart Lake Cv #187, Miramar Beach,Florida,32550,1579.0
2024-08-23,3.0,3.0,468000.0,Ocean Reef Realty Inc,2606 Scenic Gulf Dr #1104, Miramar Beach,Florida,32550,1040.0
2024-08-23,6.0,6.0,1200000.0,KELLER WILLIAMS REALTY GULF COAST,4340 Soundside Dr, Gulf Breeze,Florida,32563,5024.0
2024-08-23,3.0,3.0,96000.0,Broger Real Estate Services,16818 Talquin Springs Dr, Tallahassee,Florida,32310,1536.0
2024-08-23,3.0,3.0,335000.0,Unknown,1812 Rhett Pl, Lynn Haven,Florida,32444,1570.0
2024-08-23,3.0,3.0,170000.0,Unknown,3277 Luther Hall Rd, Tallahassee,Florida,32310,1728.0
2024-08-23,4.0,4.0,350000.0,Unknown,7106 Melissa Elaine Dr, Panama City Beach,Florida,32407,1513.0
2024-08-23,3.0,3.0,230000.0,Unknown,1219 Thomas Dr #245, Panama City Beach,Florida,32408,1052.0
2024-08-23,4.0,4.0,373500.0,"DEWISE REALTY, L L C",3790 Nowling Rd, Jay,Florida,32565,1827.0
2024-08-23,3.0,3.0,244900.0,Hill Spooner & Elliott Inc,5516 Green Meadows Ct, Tallahassee,Florida,32303,1076.0
2024-08-23,6.0,6.0,550000.0,Unknown,413 Landings Dr, Lynn Haven,Florida,32444,4001.0
2024-08-23,3.0,3.0,350000.0,"MARK DOWNEY & ASSOCIATES, INC.",5365 Keel Dr, Perdido Key,Florida,32507,1692.0
2024-08-23,4.0,4.0,338900.0,Levin Rinke Realty,10325 Wailuku Dr, Pensacola,Florida,32506,2181.0
2024-08-23,4.0,4.0,380000.0,Hurd Real Estate & Company LLC,8761 High School Blvd, Navarre,Florida,32566,2436.0
2024-08-23,2.0,2.0,775000.0,Levin Rinke Realty,2 Portofino Dr #1202, Pensacola Beach,Florida,32561,1333.0
2024-08-23,4.0,4.0,1200000.0,"MINSHEW & ASSOCIATES, INC",70 Calle Marbella, Pensacola Beach,Florida,32561,2180.0
2024-08-23,3.0,3.0,362000.0,Coldwell Banker Realty,1441 Chalet Pl, Pensacola,Florida,32514,2287.0
2024-08-23,3.0,3.0,410000.0,"Landcorp, Inc.",1957 Whitehouse Rd, Monticello,Florida,32344,2652.0
2024-08-23,4.0,4.0,599000.0,Spotlight Real Estate,7148 Atascadero Ln, Tallahassee,Florida,32317,2317.0
2024-08-23,4.0,4.0,255000.0,"EXP Realty, LLC",5619 Bellview Ct, Milton,Florida,32583,1850.0
2024-08-23,2.0,2.0,287000.0,Unknown,8700 Front Beach Rd #2303, Panama City Beach,Florida,32407,1325.0
2024-08-23,3.0,3.0,225000.0,Unknown,4336 Country Club Blvd, Chipley,Florida,32428,1260.0
2024-08-23,3.0,3.0,97400.0,Coastal Realty Group - Port St. Joe,4988 Matt Wing Ct, Tallahassee,Florida,32311,1456.0
2024-08-23,3.0,3.0,137000.0,Broger Real Estate Services,2954 Cathedral Dr, Tallahassee,Florida,32310,1396.0
2024-08-23,4.0,4.0,349900.0,All American Realty and Investment Group PLLC,6148 Brickhill Ct, Crestview,Florida,32536,2023.0
2024-08-23,3.0,3.0,380000.0,American Valor Realty LLC,2082 Fountainview Dr, Navarre,Florida,32566,1678.0
2024-08-23,4.0,4.0,355000.0,Coastwise Realty,23 Evening Star Dr, Crawfordville,Florida,32327,1832.0
2024-08-23,3.0,3.0,290000.0,Unknown,2912 17th St, Panama City,Florida,32405,1409.0
2024-08-23,3.0,3.0,250000.0,Unknown,7209 Lake Suzzanne Way, Panama City,Florida,32404,1183.0
2024-08-23,4.0,4.0,354000.0,Unknown,1417 Graham Ln, Panama City,Florida,32405,2055.0
2024-08-23,4.0,4.0,650000.0,Team Walton Real Estate Professionals,113 Narcissus Dr, Freeport,Florida,32439,2321.0
2024-08-23,5.0,5.0,625000.0,Berkshire Hathaway HomeServices,360 Lilly Bell Ln, Freeport,Florida,32439,3127.0
2024-08-23,3.0,3.0,259500.0,"MARK DOWNEY & ASSOCIATES, INC.",5878 Old Plantation Ct, Milton,Florida,32570,1653.0
2024-08-23,3.0,3.0,889900.0,The Premier Property Group,4393 Bahia Ln, Destin,Florida,32541,2187.0
2024-08-23,3.0,3.0,299900.0,Unknown,1298 Pumphrey Ln, Marianna,Florida,32448,1344.0
2024-08-23,3.0,3.0,550000.0,Levin Rinke Realty,3535 Autumn Ridge Rd, Pace,Florida,32571,2216.0
2024-08-23,5.0,5.0,1525000.0,Beach Properties Real Estate Group,149 S  Echo Ln, Port Saint Joe,Florida,32456,2469.0
2024-08-23,3.0,3.0,215000.0,Keller Williams Town & Country,3404 Laura St, Tallahassee,Florida,32305,1233.0
2024-08-23,3.0,3.0,335000.0,Unknown,1812 Rhett Pl, Lynn Haven,Florida,32444,1570.0
2024-08-23,4.0,4.0,379900.0,Unknown,7273 Big Buck Blvd, Southport,Florida,32409,2347.0
2024-08-23,4.0,4.0,334900.0,Unknown,7265 Big Buck Blvd, Southport,Florida,32409,1856.0
2024-08-23,4.0,4.0,338950.0,Unknown,7292 Big Buck Blvd, Southport,Florida,32409,1856.0
2024-08-23,3.0,3.0,275000.0,"D R Horton Realty of NW Florida, LLC",5724 Sandy Walk St, Gulf Breeze,Florida,32563,1537.0
2024-08-23,4.0,4.0,925000.0,South Walton Realty Sales LLC,33B Dune Breeze Ln #H-2, Pt Washington,Florida,32459,2411.0
2024-08-23,3.0,3.0,350965.0,DSLD Homes Florida LLC,4885 Brigenza St #6-D, Pace,Florida,32571,1848.0
2024-08-23,3.0,3.0,1140000.0,Compass,164 Rearden Way, Santa Rosa Beach,Florida,32459,2461.0
2024-08-23,3.0,3.0,204900.0,Coastwise Realty,19 Hopi St, Crawfordville,Florida,32327,1225.0
2024-08-23,4.0,4.0,318900.0,"D R Horton Realty of NW Florida, LLC",8779 Gristmill Way, Milton,Florida,32583,1830.0
2024-08-23,4.0,4.0,259000.0,"D R Horton Realty of NW Florida, LLC",4368 White Birch Ct, Pace,Florida,32571,1387.0
2024-08-23,3.0,3.0,310900.0,"D R Horton Realty of NW Florida, LLC",4871 Snipe Rd, Pace,Florida,32571,1568.0
2024-08-23,3.0,3.0,374500.0,Unknown,197 Hydrangea Blvd, Freeport,Florida,32439,1848.0
2024-08-23,3.0,3.0,555000.0,Capital City Real Estate Group,185 S  White Oak Dr, Lloyd,Florida,32344,1976.0
2024-08-23,3.0,3.0,219900.0,"D R Horton Realty of NW Florida, LLC",8739 Meadow Flower Ln, Pensacola,Florida,32514,1537.0
2024-08-23,3.0,3.0,275000.0,EXP Realty LLC,335 Hollywood Blvd NE, Fort Walton Beach,Florida,32548,2109.0
2024-08-23,4.0,4.0,429900.0,Unknown,168 Dama Del Mar Way, Panama City,Florida,32407,1799.0
2024-08-23,4.0,4.0,325000.0,Golden Properties & Investment,67 Appaloosa Rd, Crawfordville,Florida,32327,1418.0
2024-08-23,3.0,3.0,380000.0,"HENRY REALTY, INC.",2351 Privet Berry Dr, Gulf Breeze,Florida,32563,1801.0
2024-08-23,3.0,3.0,269990.0,"Lennar Realty, Inc.",6792 Paso Fino Dr #11C, Pensacola,Florida,32526,1474.0
2024-08-23,4.0,4.0,289990.0,"Lennar Realty, Inc.",6788 Paso Fino Dr #12C, Pensacola,Florida,32526,1707.0
2024-08-23,4.0,4.0,670000.0,Unknown,4102 Cobalt Circle Sf2 Panama, Panama City,Florida,32408,3055.0
2024-08-23,4.0,4.0,440505.0,Unknown,2313 Sandpiper Ct, Panama City,Florida,32405,1700.0
2024-08-23,2.0,2.0,354160.0,Unknown,2314 Sandpiper Ct, Panama City,Florida,32405,1375.0
2024-08-23,4.0,4.0,396900.0,Unknown,4854 Sandhill Way, Panama City,Florida,32404,2275.0
2024-08-23,4.0,4.0,440000.0,"D R Horton Realty of NW Florida, LLC",3266 Grouse Rd, Pace,Florida,32571,2304.0
2024-08-23,3.0,3.0,267900.0,Unknown,6575 Kettles St, Panama City,Florida,32404,1427.0
2024-08-23,3.0,3.0,265900.0,Unknown,6546 Canley Ct, Panama City,Florida,32404,1427.0
2024-08-23,3.0,3.0,287000.0,Unknown,6566 Canley Ct, Panama City,Florida,32404,1637.0
2024-08-23,3.0,3.0,319219.0,DSLD Homes Florida LLC,4791 Sago Palm Cir #2-G, Lot Pace,Florida,32571,1569.0
2024-08-23,3.0,3.0,278500.0,"DEWISE REALTY, L L C",995 Kathleen Ave, Cantonment,Florida,32533,1630.0
2024-08-23,4.0,4.0,340990.0,"Lennar Realty, Inc.",6633 Sun Tree Cir #6C, Pensacola,Florida,32526,1815.0
2024-08-23,3.0,3.0,219000.0,Allison James Estates & Home,7159 Richard Lane Rd, Milton,Florida,32583,917.0
2024-08-23,2.0,2.0,82000.0,OLYMPUS EXECUTIVE REALTY INC,3611 Parker Ave #3-4, Lanark Village,Florida,32323,1110.0
2024-08-23,2.0,2.0,230000.0,Berkshire Hathaway HomeServices PenFed Realty,72 Hidden Cove Ln #72, Valparaiso,Florida,32580,1041.0
2024-08-23,5.0,5.0,336900.0,Unknown,254 Lawton Branch Way, Panama City,Florida,32404,2043.0
2024-08-23,4.0,4.0,321650.0,Unknown,5145 Rivergrass Dr, Panama City,Florida,32404,1799.0
2024-08-23,3.0,3.0,279650.0,Unknown,4407 Riparian Ln, Panama City,Florida,32404,1293.0
2024-08-23,4.0,4.0,415554.0,Unknown,2300 Tallgrass St, Panama City,Florida,32405,1700.0
2024-08-23,0.0,0.0,230000.0,Unknown,72 Hidden Cv, Valparaiso,Florida,32580,713.5
2024-08-23,3.0,3.0,309990.0,"Lennar Realty, Inc.",9605 Sagewood Dr #17A, Pensacola,Florida,32526,1660.0
2024-08-23,4.0,4.0,725000.0,Engel & Volkers 30A Beaches,168 Long Leaf Cir, Pt Washington,Florida,32459,1792.0
2024-08-23,4.0,4.0,423110.0,Adams Homes Realty Inc,5842 Crestlake Dr, Crestview,Florida,32536,3044.0
2024-08-23,3.0,3.0,416512.0,Capital Property Consultants,3648 Meadow Vista Ln, Tallahassee,Florida,32308,1802.0
2024-08-23,5.0,5.0,319900.0,DR Horton Realty of Northwest Florida LLC,2616 Saltgrass Way, Crestview,Florida,32536,2012.0
2024-08-23,5.0,5.0,1525000.0,Unknown,149 S  Echo Ln, Port Saint Joe,Florida,32457,2469.0
2024-08-23,4.0,4.0,500000.0,"D R Horton Realty of NW Florida, LLC",2966 Trestle Way, Cantonment,Florida,32533,2445.0
2024-08-23,6.0,6.0,4075000.0,Kaiser Sotheby's International Realty,16585 Perdido Key Dr, Pensacola,Florida,32507,4624.0
2024-08-23,3.0,3.0,279900.0,"D R Horton Realty of NW Florida, LLC",5682 Stellarjay St, Gulf Breeze,Florida,32563,1537.0
2024-08-23,4.0,4.0,346348.0,Adams Homes Realty Inc,2605 Prominence Ln, Crestview,Florida,32536,2005.0
2024-08-23,4.0,4.0,865000.0,Engel & Volkers 30A Beaches,17 Lake Park Cv, Santa Rosa Beach,Florida,32459,2306.0
2024-08-23,3.0,3.0,750000.0,"Century 21 Collins Realty, Inc",1800 Denise Ct, Eastpoint,Florida,32328,1748.0
2024-08-23,4.0,4.0,328000.0,Levin Rinke Realty,4367 White Cedar Ct, Pace,Florida,32571,1992.0
2024-08-23,3.0,3.0,840000.0,Engel & Volkers 30A Beaches,10343 E  County Highway 30a #219, Seacrest,Florida,32461,1117.0
2024-08-23,4.0,4.0,215000.0,KELLER WILLIAMS REALTY GULF COAST,3606 Chaffin St, Pensacola,Florida,32504,1624.0
2024-08-22,3.0,3.0,274900.0,Unknown,7772 Betty Louise Dr, Panama City,Florida,32404,1278.0
2024-08-22,4.0,4.0,465000.0,Unknown,111 Cottonwood Cir, Lynn Haven,Florida,32444,2443.0
2024-08-22,4.0,4.0,175000.0,Unknown,724 Cactus Ave, Panama City,Florida,32401,1396.0
2024-08-22,3.0,3.0,361000.0,Unknown,1303 Cherry St, Panama City,Florida,32401,1982.0
2024-08-22,3.0,3.0,212500.0,Unknown,3704 W  17th St, Panama City,Florida,32401,1646.0
2024-08-22,6.0,6.0,4400000.0,Unknown,16425 Front Beach Rd, Panama City Beach,Florida,32413,3586.0
2024-08-22,3.0,3.0,450000.0,Unknown,260 Eagle Dr, Panama City Beach,Florida,32407,1810.0
2024-08-22,2.0,2.0,295000.0,Unknown,520 Richard Jackson Blvd #116, Panama City Beach,Florida,32407,1330.0
2024-08-22,1.0,1.0,250000.0,Unknown,17462 Front Beach Rd #54301, Panama City Beach,Florida,32413,1246.0
2024-08-22,4.0,4.0,255000.0,"Bay Living, Inc.",8385 Harbour Square Dr, Pensacola,Florida,32514,1774.0
2024-08-22,3.0,3.0,240000.0,Coldwell Banker Realty,3900 Baywoods Dr, Pensacola,Florida,32504,1156.0
2024-08-22,3.0,3.0,264000.0,Levin Rinke Realty,4610 Gladstone Dr, Pensacola,Florida,32514,1467.0
2024-08-22,3.0,3.0,264000.0,Levin Rinke Realty,3720 Swan Ln, Pensacola,Florida,32504,1442.0
2024-08-22,3.0,3.0,242900.0,"Victor Cross, Broker",401 Limerick Ln, Pensacola,Florida,32514,1240.0
2024-08-22,5.0,5.0,2130000.0,Connell & Company Realty Inc.,2551 Bayou Blvd, Pensacola,Florida,32503,6331.0
2024-08-22,3.0,3.0,165500.0,RE/MAX HORIZONS REALTY,2831 Godwin Ln, Pensacola,Florida,32526,1274.0
2024-08-22,3.0,3.0,210000.0,Levin Rinke Realty,99 S  Garfield Dr, Pensacola,Florida,32505,1424.0
2024-08-22,4.0,4.0,190000.0,Coldwell Banker Realty,301 Grandview St, Pensacola,Florida,32505,2661.0
2024-08-22,2.0,2.0,117000.0,Levin Rinke Realty,1221 W  9 1/2 Mile Rd, Cantonment,Florida,32533,924.0
2024-08-22,2.0,2.0,360000.0,Harbor Point Realty,12 Bass St, Panacea,Florida,32346,784.0
2024-08-22,3.0,3.0,240000.0,Equity Realty and Management,936 Hawthorne St, Tallahassee,Florida,32308,1259.0
2024-08-22,3.0,3.0,312000.0,Keller Williams Town & Country,611 Gunter St, Tallahassee,Florida,32308,1165.0
2024-08-22,3.0,3.0,292500.0,Keller Williams Town & Country,1463 Applewood Way, Tallahassee,Florida,32312,1645.0
2024-08-22,3.0,3.0,230000.0,Betty Kellum Realty,2605 Onyx Trl, Tallahassee,Florida,32303,1404.0
2024-08-22,2.0,2.0,275000.0,Re/Max Beaches,3857 Indian Trail Dr #217, Destin,Florida,32541,1029.0
2024-08-22,1.0,1.0,438500.0,Berkshire Hathaway HomeServices,480 Gulf Shore Dr #406, Destin,Florida,32541,800.0
2024-08-22,3.0,3.0,630000.0,ERA American Real Estate,828 Tarpon Dr, Fort Walton Beach,Florida,32548,1600.0
2024-08-22,3.0,3.0,335000.0,Coldwell Banker Realty,357 Evergreen Ave, Niceville,Florida,32578,1368.0
2024-08-22,3.0,3.0,227000.0,Coldwell Banker Realty,328 Echo Cir, Fort Walton Beach,Florida,32548,1414.0
2024-08-22,4.0,4.0,780000.0,Gulfside Haven LLC,307 Okaloosa Rd NE, Fort Walton Beach,Florida,32548,2741.0
2024-08-22,3.0,3.0,1040000.0,MVP Realty TM,128 Dolphin Point Rd, Niceville,Florida,32578,2645.0
2024-08-22,4.0,4.0,549000.0,World Impact Real Estate,703 Greenwood Ln, Niceville,Florida,32578,2317.0
2024-08-22,3.0,3.0,625500.0,Hurd Real Estate & Company LLC,1153 Willowood Cir, Gulf Breeze,Florida,32563,2449.0
2024-08-22,3.0,3.0,164000.0,Urban Interest Realty LLC,4005 Stillwater Dr, Chipley,Florida,32428,1609.0
2024-08-22,3.0,3.0,745000.0,ERA American Real Estate,23 Bunny Ln, Freeport,Florida,32439,868.0
2024-08-22,2.0,2.0,715000.0,Sandestin Real Estate,225 Audubon Dr, Miramar Beach,Florida,32550,1079.0
2024-08-22,4.0,4.0,1300000.0,Corcoran Reverie SRB,166 Clareon Dr, Inlet Beach,Florida,32461,2261.0
2024-08-22,3.0,3.0,450000.0,Crye-Leike Coastal Realty,51 Shore Dr, Miramar Beach,Florida,32550,1861.0
2024-08-22,1.0,1.0,379000.0,Unknown,10515 Front Beach Rd #1205, Panama City Beach,Florida,32407,725.0
2024-08-22,3.0,3.0,359900.0,CAROL BROWN FAMILY REAL ESTATE PA,8184 Hartington Dr, Navarre,Florida,32566,1579.0
2024-08-22,2.0,2.0,228000.0,Unknown,1219 Thomas Dr #106, Panama City Beach,Florida,32408,928.0
2024-08-22,4.0,4.0,1575000.0,EXP Realty LLC,1822 Scenic Gulf Dr, Miramar Beach,Florida,32550,3078.0
2024-08-22,3.0,3.0,425000.0,Magnolia Properties&Investment,3424 Gardenview Way, Tallahassee,Florida,32309,1982.0
2024-08-22,2.0,2.0,645000.0,Unknown,5004 Thomas Dr #1108, Panama City Beach,Florida,32408,1370.0
2024-08-22,2.0,2.0,850000.0,Better Homes And Gardens Real Estate Main Street Properties,2 Portofino Dr #603, Pensacola Beach,Florida,32561,1333.0
2024-08-22,4.0,4.0,375000.0,Key Impressions LLC,10991 Country Ostrich Dr, Pensacola,Florida,32534,2591.0
2024-08-22,4.0,4.0,570000.0,Go Coastal Realty LLC,320 Spanish Moss Trl, Destin,Florida,32541,2115.0
2024-08-22,4.0,4.0,450000.0,Keller Williams Town & Country,2242 Upland Way, Tallahassee,Florida,32311,2352.0
2024-08-22,3.0,3.0,660000.0,ERA American Real Estate,113 Brooks St SE #205, Fort Walton Beach,Florida,32548,1833.0
2024-08-22,3.0,3.0,248000.0,RE/MAX INFINITY,6752 Weathered Dr, Milton,Florida,32570,1556.0
2024-08-22,2.0,2.0,740000.0,Emerald Coast Realty Pros,1110 Santa Rosa Blvd #A631, Fort Walton Beach,Florida,32548,1292.0
2024-08-22,3.0,3.0,255000.0,Bluewater Realty Group,17 Juniper Dr, Crawfordville,Florida,32327,1227.0
2024-08-22,4.0,4.0,290000.0,American Valor Realty LLC,6491 Churchill Cir, Bagdad,Florida,32583,1830.0
2024-08-22,3.0,3.0,309000.0,Coldwell Banker Hartung,10741 Sycamore Ridge Ln, Tallahassee,Florida,32305,1597.0
2024-08-22,3.0,3.0,380000.0,Keller Williams Town & Country,6150 Observation Cir, Tallahassee,Florida,32317,1764.0
2024-08-22,3.0,3.0,190900.0,The Naumann Group Real Estate,1933 Ann Arbor Ave, Tallahassee,Florida,32304,1177.0
2024-08-22,4.0,4.0,492000.0,Emerald Coast Realty Pros,1974 Mooring Dr, Navarre,Florida,32566,2067.0
2024-08-22,5.0,5.0,975000.0,Engel & Volkers 30A Beaches,192 Cannonball Ln, Inlet Beach,Florida,32461,2741.0
2024-08-22,4.0,4.0,385000.0,Levin Rinke Realty,4037 Millwright Way, Pace,Florida,32571,2095.0
2024-08-22,3.0,3.0,389500.0,REALTY SOLUTIONS NWF LLC,6330 Arbor Ln, Gulf Breeze,Florida,32563,1801.0
2024-08-22,4.0,4.0,345000.0,OLD SOUTH PROPERTIES INC,1025 Rachel Cir, Cantonment,Florida,32533,1776.0
2024-08-22,4.0,4.0,1510000.0,Lambert Realty and Development,931 Patina Blvd, Inlet Beach,Florida,32461,2160.0
2024-08-22,4.0,4.0,2900000.0,Berkshire Hathaway HomeServices,29 Clove Hitch Ln, Santa Rosa Beach,Florida,32459,3404.0
2024-08-22,4.0,4.0,399465.0,DSLD Homes Florida LLC,9 Bon Ami Dr, Freeport,Florida,32439,2092.0
2024-08-22,4.0,4.0,307900.0,THOMAS HOME CORPORATION,5357 Parkside Dr, Milton,Florida,32571,1752.0
2024-08-22,1.0,1.0,380000.0,Unknown,11800 Front Beach Rd #2-1306, Panama City Beach,Florida,32407,903.0
2024-08-22,3.0,3.0,250900.0,"ADAMS HOMES REALTY, INC",442 Kingsbridge Dr #24C, Cantonment,Florida,32533,1454.0
2024-08-22,3.0,3.0,256400.0,"ADAMS HOMES REALTY, INC",438 Kingsbridge Dr #23C, Cantonment,Florida,32533,1317.0
2024-08-22,3.0,3.0,256400.0,"ADAMS HOMES REALTY, INC",411 Kingsbridge Dr #24B, Cantonment,Florida,32533,1317.0
2024-08-22,3.0,3.0,279900.0,"D R Horton Realty of NW Florida, LLC",5728 Sandy Walk St, Gulf Breeze,Florida,32563,1537.0
2024-08-22,3.0,3.0,233900.0,DR Horton Realty of Northwest Florida LLC,6242 June Bug Dr, Milton,Florida,32583,1205.0
2024-08-22,3.0,3.0,282900.0,"D R Horton Realty of NW Florida, LLC",1735 Candleglow St, Gulf Breeze,Florida,32563,1537.0
2024-08-22,4.0,4.0,365000.0,"D R Horton Realty of NW Florida, LLC",3285 Grouse Rd, Pace,Florida,32571,1774.0
